,Transaction ID,Date of Travel,Company,City,KM Travelled,Price Charged,Cost of Trip,Customer ID,Payment_Mode,Customer_gender,Customer_age,Income (USD/Month)
973,10001265,07-01-2086,Yellow Cab,WASHINGTON DC,15.68,329.37,191.9232,53880,Cash,Male,43,12774
974,10001266,07-01-2086,Yellow Cab,WASHINGTON DC,25.52,472.13,318.4896,53311,Cash,Male,25,13445
975,10001267,04-01-2086,Yellow Cab,WASHINGTON DC,34.72,781.63,416.64,52146,Card,Male,25,5841
976,10001268,03-01-2086,Yellow Cab,WASHINGTON DC,16.64,355.94,217.6512,53651,Cash,Male,28,12774
977,10001269,09-01-2086,Yellow Cab,WASHINGTON DC,28.32,551.21,380.6208,52109,Card,Male,35,3477
978,10001270,10-01-2086,Yellow Cab,WASHINGTON DC,21.2,433.06,264.576,53657,Card,Male,24,12735
979,10001271,10-01-2086,Yellow Cab,WASHINGTON DC,33.3,596.81,459.54,51013,Card,Male,19,16840
980,10001272,04-01-2086,Yellow Cab,WASHINGTON DC,35.2,827.85,439.296,51772,Card,Male,25,6698
981,10001273,07-01-2086,Yellow Cab,WASHINGTON DC,12.87,257.94,180.6948,52539,Cash,Male,25,15958
982,10001274,07-01-2086,Yellow Cab,WASHINGTON DC,39.9,753.54,488.376,51661,Card,Male,39,4334
983,10001275,08-01-2086,Yellow Cab,WASHINGTON DC,4.68,86.58,65.1456,52137,Card,Male,36,7447
984,10001276,06-01-2086,Yellow Cab,WASHINGTON DC,41.04,782.98,536.8032,52577,Cash,Male,19,3066
985,10001277,08-01-2086,Yellow Cab,WASHINGTON DC,10.9,193.25,142.572,52533,Card,Male,20,25214
986,10001278,09-01-2086,Yellow Cab,WASHINGTON DC,3.42,59.98,48.8376,52986,Cash,Male,24,4929
987,10001279,07-01-2086,Yellow Cab,WASHINGTON DC,23.92,437.92,307.1328,52214,Cash,Male,22,11658
988,10001280,10-01-2086,Yellow Cab,WASHINGTON DC,28.13,585.46,347.6868,53944,Card,Male,55,23359
989,10001281,03-01-2086,Yellow Cab,WASHINGTON DC,13.72,325.53,186.0432,51580,Card,Male,51,6115
990,10001282,09-01-2086,Yellow Cab,WASHINGTON DC,7.08,147.35,94.3056,51131,Card,Male,32,20045
991,10001283,11-01-2086,Yellow Cab,WASHINGTON DC,25.07,507.28,357.9996,52060,Card,Male,22,8590
992,10001284,08-01-2086,Yellow Cab,WASHINGTON DC,27.75,550.82,389.61,53184,Card,Male,46,18370
993,10001285,04-01-2086,Yellow Cab,WASHINGTON DC,24.24,517.3,314.1504,52358,Card,Male,22,15964
994,10001286,10-01-2086,Yellow Cab,WASHINGTON DC,16.38,296.72,226.044,51933,Card,Male,29,6325
995,10001287,11-01-2086,Yellow Cab,WASHINGTON DC,44.0,898.8,543.84,53973,Card,Male,27,8249
996,10001288,03-01-2086,Yellow Cab,WASHINGTON DC,14.25,302.02,194.94,52880,Cash,Male,27,14140
997,10001289,03-01-2086,Yellow Cab,WASHINGTON DC,19.76,476.72,253.7184,53126,Card,Male,24,3032
998,10001290,09-01-2086,Yellow Cab,WASHINGTON DC,31.08,586.97,399.0672,51574,Card,Male,26,20450
999,10001291,03-01-2086,Yellow Cab,WASHINGTON DC,8.73,168.07,104.76,53683,Card,Male,26,9389
1000,10001292,08-01-2086,Yellow Cab,WASHINGTON DC,35.52,663.97,443.2896,51818,Cash,Male,47,23671
1001,10001293,13-01-2086,Yellow Cab,WASHINGTON DC,31.9,565.57,405.768,53041,Card,Male,48,17556
1002,10001294,08-01-2086,Yellow Cab,WASHINGTON DC,8.56,164.96,116.0736,53307,Card,Male,31,4678
1003,10001295,04-01-2086,Yellow Cab,WASHINGTON DC,13.39,314.29,176.748,52189,Card,Male,19,20974
1004,10001296,07-01-2086,Yellow Cab,WASHINGTON DC,8.33,152.5,112.9548,53966,Card,Male,50,4434
1005,10001297,04-01-2086,Yellow Cab,WASHINGTON DC,23.0,495.85,284.28,51166,Card,Male,32,13643
1006,10001298,11-01-2086,Yellow Cab,WASHINGTON DC,5.55,116.58,75.258,51529,Cash,Male,39,18242
1007,10001299,08-01-2086,Yellow Cab,WASHINGTON DC,19.38,399.62,232.56,51478,Card,Male,19,5547
1008,10001300,10-01-2086,Yellow Cab,WASHINGTON DC,21.66,454.98,296.3088,51032,Card,Male,24,5710
1009,10001301,08-01-2086,Yellow Cab,WASHINGTON DC,31.2,595.24,434.304,53790,Cash,Male,40,14088
1010,10001308,04-01-2086,Yellow Cab,WASHINGTON DC,31.03,723.56,390.978,53790,Card,Male,40,14088
1011,10001302,04-01-2086,Yellow Cab,WASHINGTON DC,28.25,641.37,359.34,52264,Card,Male,23,23037
1012,10001303,03-01-2086,Yellow Cab,WASHINGTON DC,41.07,855.57,522.4104,51417,Cash,Male,30,4042
1013,10001304,10-01-2086,Yellow Cab,WASHINGTON DC,36.58,634.44,456.5184,53850,Card,Male,20,5822
1014,10001305,12-01-2086,Yellow Cab,WASHINGTON DC,33.48,658.1,482.112,53758,Cash,Male,41,6529
1015,10001306,12-01-2086,Yellow Cab,WASHINGTON DC,39.0,774.12,496.08,53521,Cash,Male,59,15708
1016,10001307,07-01-2086,Yellow Cab,WASHINGTON DC,29.97,571.78,431.568,52686,Cash,Male,38,3386
1017,10001309,11-01-2086,Yellow Cab,WASHINGTON DC,40.46,748.52,558.348,53095,Cash,Male,19,7338
1018,10001310,04-01-2086,Yellow Cab,WASHINGTON DC,33.66,702.5,444.312,53386,Card,Male,37,14534
1019,10001311,03-01-2086,Yellow Cab,WASHINGTON DC,34.65,707.94,474.012,53048,Card,Male,23,31566
1020,10001312,07-01-2086,Yellow Cab,WASHINGTON DC,6.36,128.69,82.4256,51848,Card,Male,23,16891
1021,10001313,09-01-2086,Yellow Cab,WASHINGTON DC,44.4,881.3,607.392,51774,Card,Male,24,9278
1022,10001314,11-01-2086,Yellow Cab,WASHINGTON DC,23.52,457.79,321.7536,51824,Card,Male,38,19745
1023,10001375,04-01-2086,Yellow Cab,WASHINGTON DC,29.7,620.89,402.732,51824,Cash,Male,38,19745
1024,10001315,06-01-2086,Yellow Cab,WASHINGTON DC,5.45,108.18,73.248,52207,Cash,Male,31,19308
1025,10001316,04-01-2086,Yellow Cab,WASHINGTON DC,28.56,673.67,363.2832,52373,Card,Male,63,5134
1026,10001317,13-01-2086,Yellow Cab,WASHINGTON DC,27.25,540.89,392.4,51999,Card,Male,37,15341
1027,10001318,12-01-2086,Yellow Cab,WASHINGTON DC,5.7,108.75,80.712,51961,Card,Male,31,5498
1028,10001319,03-01-2086,Yellow Cab,WASHINGTON DC,42.92,905.52,530.4912,51214,Cash,Male,51,13541
1029,10001320,04-01-2086,Yellow Cab,WASHINGTON DC,13.65,305.53,170.352,52625,Cash,Male,20,12090
1030,10001321,07-01-2086,Yellow Cab,WASHINGTON DC,29.29,530.58,390.1428,53459,Cash,Male,32,19445
1031,10001322,10-01-2086,Yellow Cab,WASHINGTON DC,25.5,525.81,327.42,52501,Cash,Male,20,4182
1032,10001323,03-01-2086,Yellow Cab,WASHINGTON DC,4.9,105.5,61.152,53914,Cash,Male,25,8587
1033,10001324,08-01-2086,Yellow Cab,WASHINGTON DC,10.62,208.75,145.2816,52001,Card,Male,20,11060
1034,10001325,10-01-2086,Yellow Cab,WASHINGTON DC,32.24,590.23,460.3872,51651,Card,Male,29,17988
1035,10001326,06-01-2086,Yellow Cab,WASHINGTON DC,20.16,361.31,266.112,51026,Cash,Male,36,22564
1036,10001327,11-01-2086,Yellow Cab,WASHINGTON DC,11.3,213.41,145.092,51377,Cash,Male,42,32209
1037,10001328,03-01-2086,Yellow Cab,WASHINGTON DC,19.38,439.58,272.0952,51745,Cash,Male,27,15072
1038,10001329,07-01-2086,Yellow Cab,WASHINGTON DC,35.0,687.98,445.2,52377,Card,Male,38,29821
1039,10001330,12-01-2086,Yellow Cab,WASHINGTON DC,11.11,226.95,142.6524,52492,Card,Male,63,33881
1040,10001331,13-01-2086,Yellow Cab,WASHINGTON DC,15.0,277.5,210.6,52842,Card,Male,34,2472
1041,10001332,06-01-2086,Yellow Cab,WASHINGTON DC,25.76,526.21,361.6704,51840,Cash,Male,31,16074
1042,10001333,11-01-2086,Yellow Cab,WASHINGTON DC,9.12,161.69,128.0448,53083,Card,Male,20,5303
1043,10001334,06-01-2086,Yellow Cab,WASHINGTON DC,8.26,168.73,114.9792,53127,Card,Male,58,5433
1044,10001335,10-01-2086,Yellow Cab,WASHINGTON DC,3.39,68.6,45.1548,53927,Cash,Male,21,2298
1045,10001336,04-01-2086,Yellow Cab,WASHINGTON DC,11.11,233.91,141.3192,52630,Cash,Male,61,6627
1046,10001337,03-01-2086,Yellow Cab,WASHINGTON DC,20.33,451.1,292.752,52879,Cash,Male,45,20093
1047,10001338,04-01-2086,Yellow Cab,WASHINGTON DC,18.24,390.7,240.768,53296,Cash,Male,35,10874
1048,10001339,08-01-2086,Yellow Cab,WASHINGTON DC,27.25,535.64,376.05,53481,Cash,Male,25,29885
1049,10001739,11-01-2086,Pink Cab,WASHINGTON DC,42.0,431.08,466.2,53481,Cash,Male,25,29885
1050,10001340,03-01-2086,Yellow Cab,WASHINGTON DC,10.2,202.54,135.864,52536,Card,Male,24,10606
1051,10001341,06-01-2086,Yellow Cab,WASHINGTON DC,40.0,701.47,542.4,51922,Card,Male,61,5434
1052,10001342,05-01-2086,Yellow Cab,WASHINGTON DC,21.06,393.67,270.4104,52836,Card,Male,39,7420
1053,10001343,10-01-2086,Yellow Cab,WASHINGTON DC,3.45,69.81,43.47,53012,Cash,Male,41,10153
1054,10001344,07-01-2086,Yellow Cab,WASHINGTON DC,28.0,539.59,362.88,53792,Card,Male,40,17751
1055,10001345,03-01-2086,Yellow Cab,WASHINGTON DC,8.4,197.33,104.832,52959,Cash,Male,30,18090
1056,10001346,08-01-2086,Yellow Cab,WASHINGTON DC,17.46,309.55,222.0912,51149,Card,Male,19,12869
1057,10001347,04-01-2086,Yellow Cab,WASHINGTON DC,27.12,580.9,344.9664,52497,Card,Male,23,5296
1058,10001348,07-01-2086,Yellow Cab,WASHINGTON DC,33.66,609.74,432.1944,51196,Card,Male,21,16965
1059,10001349,08-01-2086,Yellow Cab,WASHINGTON DC,34.98,707.81,432.3528,52935,Cash,Male,63,22288
1060,10001350,07-01-2086,Yellow Cab,WASHINGTON DC,18.18,381.88,231.2496,52016,Card,Male,29,21124
1061,10001351,08-01-2086,Yellow Cab,WASHINGTON DC,9.04,188.15,114.9888,51444,Card,Male,35,24161
1062,10001352,06-01-2086,Yellow Cab,WASHINGTON DC,44.8,906.51,580.608,52040,Card,Male,21,18206
1063,10001353,10-01-2086,Yellow Cab,WASHINGTON DC,5.35,103.1,75.114,51725,Card,Male,40,24500
1064,10001354,08-01-2086,Yellow Cab,WASHINGTON DC,39.9,707.4,502.74,51654,Cash,Male,47,13408
1065,10001355,03-01-2086,Yellow Cab,WASHINGTON DC,7.84,175.86,104.4288,53314,Card,Male,18,22770
1066,10001356,08-01-2086,Yellow Cab,WASHINGTON DC,4.95,95.39,68.31,52013,Cash,Male,29,8619
1067,10001357,08-01-2086,Yellow Cab,WASHINGTON DC,11.52,228.66,143.7696,53251,Cash,Male,29,5040
1068,10001358,04-01-2086,Yellow Cab,WASHINGTON DC,33.0,745.07,463.32,51384,Card,Male,32,4082
1069,10001359,03-01-2086,Yellow Cab,WASHINGTON DC,32.98,700.39,423.4632,53395,Card,Male,59,3269
1070,10001360,08-01-2086,Yellow Cab,WASHINGTON DC,4.32,78.26,61.6896,53817,Card,Male,34,27642
1071,10001361,11-01-2086,Yellow Cab,WASHINGTON DC,22.8,439.38,273.6,51929,Cash,Male,30,30312
1072,10001362,11-01-2086,Yellow Cab,WASHINGTON DC,19.8,400.65,268.488,53284,Card,Male,23,8938
1073,10001363,11-01-2086,Yellow Cab,WASHINGTON DC,30.4,597.56,437.76,52596,Card,Male,28,5766
1074,10001364,09-01-2086,Yellow Cab,WASHINGTON DC,17.76,325.14,221.6448,53495,Card,Male,60,20873
1075,10001365,10-01-2086,Yellow Cab,WASHINGTON DC,21.42,400.4,300.7368,51227,Card,Male,40,16316
1076,10001366,03-01-2086,Yellow Cab,WASHINGTON DC,34.88,737.78,418.56,52350,Card,Male,55,30596
1077,10001367,11-01-2086,Yellow Cab,WASHINGTON DC,5.7,118.63,77.976,53069,Card,Male,27,4106
1078,10001368,12-01-2086,Yellow Cab,WASHINGTON DC,9.52,172.45,137.088,51985,Card,Male,19,8467
1079,10001369,07-01-2086,Yellow Cab,WASHINGTON DC,17.1,349.31,223.668,53193,Card,Male,38,9882
1080,10001370,03-01-2086,Yellow Cab,WASHINGTON DC,39.96,946.88,551.448,53301,Card,Male,32,3211
1081,10001371,11-01-2086,Yellow Cab,WASHINGTON DC,12.96,239.76,186.624,51329,Card,Male,38,7265
1082,10001372,10-01-2086,Yellow Cab,WASHINGTON DC,39.78,735.94,539.4168,52436,Cash,Male,19,2758
1083,10001373,03-01-2086,Yellow Cab,WASHINGTON DC,18.08,392.04,216.96,52327,Cash,Male,38,21693
1084,10001374,08-01-2086,Yellow Cab,WASHINGTON DC,22.26,471.87,320.544,52242,Card,Male,34,12084
1085,10001376,10-01-2086,Yellow Cab,WASHINGTON DC,28.0,534.19,349.44,52443,Cash,Male,27,7290
1086,10001377,09-01-2086,Yellow Cab,WASHINGTON DC,4.4,87.34,58.08,51054,Cash,Male,61,25316
1087,10001378,03-01-2086,Yellow Cab,WASHINGTON DC,5.25,115.74,69.93,51328,Card,Male,20,11881
1088,10001379,08-01-2086,Yellow Cab,WASHINGTON DC,39.55,708.82,517.314,52983,Card,Male,24,32171
1089,10001380,11-01-2086,Yellow Cab,WASHINGTON DC,31.92,578.22,413.6832,53820,Card,Male,31,7380
1090,10001381,09-01-2086,Yellow Cab,WASHINGTON DC,14.7,280.45,179.928,51744,Cash,Male,35,16508
1091,10001382,04-01-2086,Yellow Cab,WASHINGTON DC,26.19,581.12,348.8508,51599,Card,Male,60,7787
1092,10001383,09-01-2086,Yellow Cab,WASHINGTON DC,17.55,355.12,252.72,52472,Cash,Male,29,21484
1093,10001384,10-01-2086,Yellow Cab,WASHINGTON DC,39.44,714.45,520.608,51916,Card,Male,24,20783
1094,10001385,07-01-2086,Yellow Cab,WASHINGTON DC,6.0,120.25,79.92,52905,Card,Male,37,10720
1095,10001386,06-01-2086,Yellow Cab,WASHINGTON DC,30.4,568.27,423.168,51312,Card,Male,31,18162
1096,10001387,03-01-2086,Yellow Cab,WASHINGTON DC,3.57,76.08,51.408,53829,Card,Male,19,4456
1097,10001388,15-01-2086,Pink Cab,ATLANTA GA,41.44,511.74,472.416,29274,Card,Male,50,3585
1098,10001389,11-01-2086,Pink Cab,ATLANTA GA,26.6,355.93,305.9,29587,Card,Male,28,16515
1099,10001390,11-01-2086,Pink Cab,ATLANTA GA,9.8,136.88,109.76,29066,Card,Male,65,2317
1100,10001391,14-01-2086,Pink Cab,ATLANTA GA,15.82,195.36,164.528,29729,Card,Male,59,21189
1101,10001392,10-01-2086,Pink Cab,ATLANTA GA,35.28,544.11,352.8,29324,Card,Male,20,5021
1102,10001393,18-01-2086,Pink Cab,ATLANTA GA,19.0,225.34,190.0,29780,Card,Male,20,2273
1103,10001394,12-01-2086,Pink Cab,ATLANTA GA,21.63,238.02,222.789,29654,Cash,Male,34,22378
1104,10001395,19-01-2086,Pink Cab,ATLANTA GA,8.12,96.3,82.012,29150,Card,Male,18,13969
1105,10001396,15-01-2086,Pink Cab,AUSTIN TX,3.88,73.21,40.352,33783,Card,Male,53,8660
1106,10001397,19-01-2086,Pink Cab,AUSTIN TX,31.92,573.32,363.888,35258,Card,Male,33,19129
1107,10001398,14-01-2086,Pink Cab,BOSTON MA,4.76,43.07,55.216,57589,Card,Male,55,16673
1108,10001399,15-01-2086,Pink Cab,BOSTON MA,20.34,185.85,205.434,58507,Cash,Male,24,10415
1109,10001400,13-01-2086,Pink Cab,BOSTON MA,5.3,43.25,57.24,58881,Cash,Male,33,9297
1110,10001401,18-01-2086,Pink Cab,BOSTON MA,31.32,294.51,360.18,57170,Card,Male,24,13856
1111,10001402,17-01-2086,Pink Cab,BOSTON MA,21.34,200.66,241.142,57702,Cash,Male,26,16053
1112,10001403,11-01-2086,Pink Cab,BOSTON MA,11.0,111.24,112.2,59102,Card,Male,34,11245
1113,10001404,11-01-2086,Pink Cab,BOSTON MA,44.84,428.28,520.144,57093,Card,Male,47,15923
1114,10001405,16-01-2086,Pink Cab,BOSTON MA,17.85,164.68,201.705,58686,Cash,Male,36,14046
1115,10001406,14-01-2086,Pink Cab,BOSTON MA,38.88,310.41,435.456,57179,Cash,Male,46,18327
1116,10001407,10-01-2086,Pink Cab,BOSTON MA,19.95,194.67,209.475,57023,Card,Male,19,27986
1117,10001408,10-01-2086,Pink Cab,BOSTON MA,8.0,77.79,89.6,59204,Card,Male,60,23157
1118,10001409,10-01-2086,Pink Cab,BOSTON MA,16.95,188.07,183.06,59738,Cash,Male,23,5368
1119,10001410,19-01-2086,Pink Cab,BOSTON MA,4.52,42.1,51.076,57152,Card,Male,30,4444
1120,10001411,11-01-2086,Pink Cab,BOSTON MA,37.62,420.49,376.2,57407,Cash,Male,32,16995
1121,10001412,11-01-2086,Pink Cab,CHICAGO IL,21.85,335.28,235.98,4576,Card,Male,34,23895
1122,10001413,17-01-2086,Pink Cab,CHICAGO IL,41.6,564.01,428.48,3648,Cash,Male,33,34820
1123,10001414,16-01-2086,Pink Cab,CHICAGO IL,22.26,307.72,227.052,3744,Cash,Male,39,33519
1124,10001415,14-01-2086,Pink Cab,CHICAGO IL,27.84,392.26,334.08,4214,Card,Male,50,23221
1125,10001862,10-01-2086,Yellow Cab,CHICAGO IL,40.4,919.22,552.672,4214,Cash,Male,50,23221
1126,10001416,11-01-2086,Pink Cab,CHICAGO IL,7.98,133.65,82.992,5439,Cash,Male,39,13601
1127,10001417,19-01-2086,Pink Cab,CHICAGO IL,12.35,165.8,135.85,3242,Cash,Male,38,23148
1128,10001418,16-01-2086,Pink Cab,CHICAGO IL,33.64,487.39,343.128,5162,Card,Male,33,33464
1129,10001419,11-01-2086,Pink Cab,CHICAGO IL,23.4,323.35,259.74,3083,Card,Male,22,19575
1130,10001420,16-01-2086,Pink Cab,CHICAGO IL,22.31,326.2,258.796,5186,Card,Male,24,7961
1131,10001421,14-01-2086,Pink Cab,CHICAGO IL,43.7,551.82,454.48,4141,Card,Male,19,24750
1132,10001422,19-01-2086,Pink Cab,CHICAGO IL,44.8,643.13,497.28,5299,Card,Male,64,24313
1133,10001423,14-01-2086,Pink Cab,CHICAGO IL,45.2,540.72,542.4,4341,Card,Male,55,7494
1134,10001424,11-01-2086,Pink Cab,CHICAGO IL,2.32,38.16,23.896,4459,Card,Male,27,5510
1135,10001425,19-01-2086,Pink Cab,CHICAGO IL,31.08,442.04,348.096,3968,Cash,Male,30,21443
1136,10001427,11-01-2086,Pink Cab,CHICAGO IL,23.54,361.4,282.48,4841,Card,Male,24,8291
1137,10001428,11-01-2086,Pink Cab,CHICAGO IL,14.98,209.63,154.294,5965,Card,Male,28,2877
1138,10001429,16-01-2086,Pink Cab,CHICAGO IL,38.94,471.01,389.4,3651,Cash,Male,47,16036
1139,10001430,11-01-2086,Pink Cab,CHICAGO IL,36.96,589.53,443.52,4735,Card,Male,62,6277
1140,10001431,19-01-2086,Pink Cab,CHICAGO IL,4.52,56.48,49.72,5964,Cash,Male,18,24620
1141,10001868,11-01-2086,Yellow Cab,CHICAGO IL,17.85,426.7,233.478,5964,Card,Male,18,24620
1142,10001432,13-01-2086,Pink Cab,CHICAGO IL,25.48,304.82,262.444,3476,Cash,Male,38,22498
1143,10001433,11-01-2086,Pink Cab,CHICAGO IL,18.08,265.75,198.88,4511,Card,Male,33,2955
1144,10001434,17-01-2086,Pink Cab,CHICAGO IL,4.95,71.06,51.975,4155,Card,Male,18,4726
1145,10001435,10-01-2086,Pink Cab,CHICAGO IL,38.22,564.67,443.352,3741,Cash,Male,30,16371
1146,10001436,10-01-2086,Pink Cab,CHICAGO IL,22.54,374.36,265.972,5871,Cash,Male,42,7672
1147,10001437,15-01-2086,Pink Cab,CHICAGO IL,36.38,498.07,436.56,4522,Card,Male,23,10140
1148,10001438,18-01-2086,Pink Cab,CHICAGO IL,13.44,175.07,155.904,5735,Cash,Male,47,20033
1149,10001439,11-01-2086,Pink Cab,CHICAGO IL,7.35,102.0,82.32,5804,Card,Male,30,16962
1150,10001440,10-01-2086,Pink Cab,CHICAGO IL,21.85,347.36,255.645,4574,Cash,Male,59,14631
1151,10001441,10-01-2086,Pink Cab,CHICAGO IL,22.26,335.18,240.408,3884,Cash,Male,22,13882
1152,10001442,11-01-2086,Pink Cab,DALLAS TX,3.21,36.1,33.705,26785,Cash,Male,29,3611
1153,10001443,19-01-2086,Pink Cab,DALLAS TX,8.96,88.21,100.352,26924,Cash,Male,24,14421
1154,10001444,10-01-2086,Pink Cab,DALLAS TX,14.85,172.09,152.955,24969,Card,Male,60,15441
1155,10001445,16-01-2086,Pink Cab,DALLAS TX,27.82,285.8,289.328,26522,Card,Male,38,18330
1156,10001446,15-01-2086,Pink Cab,DALLAS TX,32.86,323.51,341.744,25293,Card,Male,24,5182
1157,10001447,18-01-2086,Pink Cab,DALLAS TX,37.76,416.2,426.688,24569,Card,Male,24,5872
1158,10001448,15-01-2086,Pink Cab,DENVER CO,9.9,93.45,114.84,31114,Cash,Male,21,18339
1159,10001449,11-01-2086,Pink Cab,DENVER CO,16.49,191.2,183.039,30974,Cash,Male,24,14902
1160,10001450,14-01-2086,Pink Cab,DENVER CO,4.4,46.5,49.72,30897,Card,Male,24,14752
1161,10001451,18-01-2086,Pink Cab,LOS ANGELES CA,10.78,187.54,112.112,6561,Card,Male,29,10183
1162,10001452,15-01-2086,Pink Cab,LOS ANGELES CA,30.42,465.53,325.494,6234,Card,Male,21,17310
1163,10001453,17-01-2086,Pink Cab,LOS ANGELES CA,12.1,198.81,142.78,8434,Card,Male,34,2284
1164,10001454,12-01-2086,Pink Cab,LOS ANGELES CA,31.31,544.71,363.196,7758,Card,Male,22,14353
1165,10001455,17-01-2086,Pink Cab,LOS ANGELES CA,7.14,105.81,83.538,8282,Card,Male,34,16012
1166,10001456,18-01-2086,Pink Cab,LOS ANGELES CA,5.7,100.08,62.7,6185,Cash,Male,62,11004
1167,10001457,17-01-2086,Pink Cab,LOS ANGELES CA,12.98,227.91,142.78,7282,Card,Male,50,14102
1168,10001458,15-01-2086,Pink Cab,LOS ANGELES CA,1.9,27.55,19.38,6246,Cash,Male,61,18134
1169,10001459,10-01-2086,Pink Cab,LOS ANGELES CA,34.88,728.8,355.776,8375,Cash,Male,46,22149
1170,10001460,11-01-2086,Pink Cab,LOS ANGELES CA,2.08,41.51,22.048,7685,Card,Male,40,13298
1171,10001461,11-01-2086,Pink Cab,LOS ANGELES CA,43.7,865.58,471.96,6237,Card,Male,37,15515
1172,10001462,16-01-2086,Pink Cab,LOS ANGELES CA,5.94,96.64,65.34,6971,Card,Male,29,3723
1173,10001464,17-01-2086,Pink Cab,LOS ANGELES CA,38.61,659.28,444.015,7151,Cash,Male,29,4577
1174,10001465,10-01-2086,Pink Cab,LOS ANGELES CA,18.88,390.51,198.24,8515,Card,Male,50,23925
1175,10001466,15-01-2086,Pink Cab,LOS ANGELES CA,6.42,98.25,66.126,8427,Cash,Male,26,14734
1176,10001467,14-01-2086,Pink Cab,LOS ANGELES CA,20.06,313.45,224.672,6763,Cash,Male,36,19153
1177,10001468,15-01-2086,Pink Cab,LOS ANGELES CA,28.8,426.82,308.16,6862,Cash,Male,28,23404
1178,10001469,15-01-2086,Pink Cab,LOS ANGELES CA,42.9,663.42,510.51,6449,Cash,Male,26,2704
1179,10001470,15-01-2086,Pink Cab,LOS ANGELES CA,9.8,154.71,98.0,6810,Cash,Male,27,21152
1180,10001471,13-01-2086,Pink Cab,LOS ANGELES CA,17.46,261.57,199.044,8284,Card,Male,29,10898
1181,10001472,11-01-2086,Pink Cab,LOS ANGELES CA,37.0,739.19,425.5,6074,Card,Male,28,26676
1182,10001473,18-01-2086,Pink Cab,LOS ANGELES CA,19.95,324.58,231.42,8640,Cash,Male,36,8768
1183,10001474,16-01-2086,Pink Cab,LOS ANGELES CA,6.12,96.61,73.44,8445,Card,Male,63,6505
1184,10001475,15-01-2086,Pink Cab,LOS ANGELES CA,30.16,461.55,343.824,7442,Card,Male,29,16597
1185,10001476,10-01-2086,Pink Cab,LOS ANGELES CA,45.24,849.37,456.924,8734,Card,Male,32,2571
1186,10001477,18-01-2086,Pink Cab,LOS ANGELES CA,7.42,112.36,85.33,8217,Card,Male,33,22085
1187,10001478,11-01-2086,Pink Cab,LOS ANGELES CA,37.4,755.19,403.92,8829,Cash,Male,23,9977
1188,10001479,18-01-2086,Pink Cab,LOS ANGELES CA,7.98,120.83,94.962,6193,Card,Male,25,16153
1189,10001480,11-01-2086,Pink Cab,LOS ANGELES CA,22.44,444.08,249.084,8683,Cash,Male,56,29023
1190,10001481,17-01-2086,Pink Cab,LOS ANGELES CA,11.5,187.1,125.35,8452,Card,Male,23,31110
1191,10001482,10-01-2086,Pink Cab,LOS ANGELES CA,22.66,469.79,265.122,6918,Card,Male,30,20909
1192,10001483,15-01-2086,Pink Cab,LOS ANGELES CA,15.75,274.01,162.225,8085,Card,Male,61,11699
1193,10001484,15-01-2086,Pink Cab,LOS ANGELES CA,16.8,276.04,176.4,6366,Cash,Male,35,19023
1194,10001485,14-01-2086,Pink Cab,LOS ANGELES CA,22.8,370.95,243.96,7742,Cash,Male,22,13633
1195,10001486,14-01-2086,Pink Cab,LOS ANGELES CA,16.64,284.13,171.392,6191,Card,Male,30,24122
1196,10001487,10-01-2086,Pink Cab,LOS ANGELES CA,43.29,773.22,458.874,8590,Card,Male,44,15150
1197,10001488,19-01-2086,Pink Cab,LOS ANGELES CA,5.2,84.6,53.04,7953,Cash,Male,33,14170
1198,10001489,10-01-2086,Pink Cab,LOS ANGELES CA,27.6,521.52,325.68,6041,Cash,Male,39,23088
1199,10001490,15-01-2086,Pink Cab,LOS ANGELES CA,30.07,455.33,348.812,6384,Cash,Male,49,4874
1200,10001491,16-01-2086,Pink Cab,LOS ANGELES CA,26.64,416.26,298.368,8626,Card,Male,25,16840
1201,10001492,17-01-2086,Pink Cab,LOS ANGELES CA,36.72,556.02,425.952,7894,Card,Male,30,24145
1202,10001493,15-01-2086,Pink Cab,LOS ANGELES CA,34.22,501.63,369.576,6720,Cash,Male,23,3031
1203,10001494,16-01-2086,Pink Cab,LOS ANGELES CA,39.0,640.81,456.3,7055,Card,Male,49,12233
1204,10001495,11-01-2086,Pink Cab,MIAMI FL,7.2,107.34,78.48,11941,Card,Male,42,6871
1205,10001496,18-01-2086,Pink Cab,MIAMI FL,43.32,534.92,467.856,9200,Card,Male,58,10220
1206,10001497,10-01-2086,Pink Cab,MIAMI FL,25.5,331.07,270.3,10299,Card,Male,30,3578
1207,10001498,17-01-2086,Pink Cab,NASHVILLE TN,5.95,114.58,60.69,55501,Card,Male,58,14848
1208,10001499,10-01-2086,Pink Cab,NASHVILLE TN,22.61,518.14,253.232,56759,Cash,Male,45,33965
1209,10001500,11-01-2086,Pink Cab,NASHVILLE TN,36.58,886.72,391.406,56509,Cash,Male,23,19718
1210,10001501,10-01-2086,Pink Cab,NEW YORK NY,4.04,57.67,46.46,2936,Cash,Male,25,23656
1211,10001502,12-01-2086,Pink Cab,NEW YORK NY,12.96,163.47,149.04,777,Card,Male,22,6194
1212,10001503,10-01-2086,Pink Cab,NEW YORK NY,42.94,682.6,498.104,8,Cash,Male,20,7496
1213,10001504,10-01-2086,Pink Cab,NEW YORK NY,23.94,373.58,284.886,2689,Card,Male,18,22436
